timestamp,url,link_type,markdown_summary
2026-04-19T00:48:53.712844,http://www.anaheim.net/965/Small-Business-Energy-Water-Direct-Insta,Main Link,"## Anaheim Public Utilities
**Source:** http://www.anaheim.net/965/Small-Business-Energy-Water-Direct-Insta
**Type:** Main Link
**Summary:** The page lists various energy and water programs for commercial businesses, including incentives, rebates, assessments, and guides.

### Small Business Energy & Water Direct Install
- **Sector:** Commercial
- **Notes:** [Link to the program page]

### Heat Pump Incentives Program
- **Type:** rebate
- **Sector:** Commercial
- **Notes:** [Link to the program page]

### Lighting Incentives Program
- **Type:** rebate
- **Sector:** Commercial
- **Notes:** [Link to the program page]

### Air Conditioner Incentive
- **Type:** incentive
- **Sector:** Commercial
- **Notes:** [Link to the program page]

### Air Purifier Rebate
- **Type:** rebate
- **Sector:** Commercial
- **Notes:** [Link to the program page]

### Customized Energy Incentives
- **Type:** incentive
- **Sector:** Commercial
- **Notes:** [Link to the program page]

### EV Charger Rebate
- **Type:** rebate
- **Sector:** Commercial
- **Notes:** [Link to the program page]

### Energy & Water Incentives for Multi-family Housing
- **Type:** incentive
- **Sector:** Commercial
- **Notes:** [Link to the program page]

### TreePower Program
- **Sector:** Commercial
- **Notes:** [Link to the program page]

### Uninterruptible Power Supply Rebate
- **Type:** rebate
- **Sector:** Commercial
- **Notes:** [Link to the program page]

### Comprehensive Energy Assessment
- **Sector:** Commercial
- **Notes:** [Link to the program page]

### CII and HOA Landscape Design Assistance Program (Pilot)
- **Sector:** Commercial
- **Notes:** [Link to the program page]

### Dusk-to-Dawn Lighting
- **Sector:** Commercial
- **Notes:** [Link to the program page]

### Electric Vehicles
- **Sector:** Commercial
- **Notes:** [Link to the program page]

### Guidebook for Sustainable Landscapes
- **Sector:** Commercial
- **Notes:** [Link to the program page]

### Multi-Family Property Owner Programs
- **Sector:** Commercial
- **Notes:** [Link to the program page]

### Powerlink Dashboard
- **Sector:** Commercial
- **Notes:** [Link to the program page]

### Protective Fencing Rebate
- **Type:** rebate
- **Sector:** Commercial
- **Notes:** [Link to the program page]

### Safeguard Your Business
- **Sector:** Commercial
- **Notes:** [Link to the program page]

### Water Rebates & Incentives
- **Sector:** Commercial
- **Notes:** [Link to the program page]
"
2026-04-19T00:49:26.345033,http://ma-eeac.org/,Main Link,"## Unknown Utility
**Source:** http://ma-eeac.org/
**Type:** Main Link
**Summary:** 

_No programs found on this page._"
2026-04-19T00:49:32.507874,http://depsc.delaware.gov/delrps.shtml,Main Link,"## Delmarva Power
**Source:** http://depsc.delaware.gov/delrps.shtml
**Type:** Main Link
**Summary:** 

### Green Energy Program
- **Type:** grant
- **Financial Details:** $null
- **Eligibility:** Customers of Delmarva Power may be eligible. No specific conditions provided.
- **Sector:** Residential, Commercial, Industrial
- **Notes:** More information available on DNREC’s website at https://dnrec.delaware.gov/climate-coastal-energy/renewable/assistance/.

### Delmarva Power/Energize Delaware Program
- **Type:** grant
- **Financial Details:** $null
- **Sector:** Residential, Commercial, Industrial
- **Notes:** More information available on their website at https://www.energizedelaware.org/. Funding for renewable energy projects may be available.
"
2026-04-19T00:49:43.950839,http://caec.coop/member-benefits-services/heat-pumps/,Main Link,"## Central Alabama Electric Cooperative
**Source:** http://caec.coop/member-benefits-services/heat-pumps/
**Type:** Main Link
**Summary:** The page describes rebates for heat pumps and dual fuel systems in both standard homes and manufactured homes.

### Heat Pump Rebates
- **Type:** rebate
- **Financial Details:** $350/ton, $400, $600, $700, $250/ton, $350 per ton for 15 SEER or greater
- **Eligibility:** standard and manufactured homes, installer must have a business license for installing HVAC systems, a load calculation must be performed on the home and a copy must be turned in to CAEC, for manufactured homes an inspection of skirting must be completed by CAEC, proof of purchase of the unit (invoice)
- **How to Apply:** contact us at 1-800-545-5735 ext. 2118
- **Sector:** Residential, Manufactured Homes
- **Notes:** definitions provided: SEER (Seasonal Energy Efficiency Rating), EER (Energy Efficiency Rating), Air-to-Air Heat Pump, Dual Fuel Heat Pump, Ductless Mini-Split Heat Pump
"
2026-04-19T00:50:10.089509,http://deq.mt.gov/Energy/PropertyTaxIncentives.mcpx,Main Link,"## Unknown Utility
**Source:** http://deq.mt.gov/Energy/PropertyTaxIncentives.mcpx
**Type:** Main Link
**Summary:** The page contains navigation links and program categories but does not provide detailed information on specific programs or incentives related to energy efficiency, rebates, grants, or financial assistance.

_No programs found on this page._"
2026-04-19T00:50:16.967071,http://puc.nv.gov/Renewable_Energy/Net_Metering/,Main Link,"## null
**Source:** http://puc.nv.gov/Renewable_Energy/Net_Metering/
**Type:** Main Link
**Summary:** The page provides information about net metering rates and tiers in Nevada, effective since June 15, 2017.

_No programs found on this page._"
2026-04-19T00:50:24.160743,http://puc.nv.gov/Renewable_Energy/Portfolio_Standard/,Main Link,"## Unknown Utility
**Source:** http://puc.nv.gov/Renewable_Energy/Portfolio_Standard/
**Type:** Main Link
**Summary:** The page provides information about Nevada's Renewable Portfolio Standard (RPS), including legislative changes, compliance requirements, and more general energy efficiency measures but does not mention any specific programs or incentives.

_No programs found on this page._"
2026-04-19T00:50:31.022494,http://bit.ly/1suoNdB,Main Link,"## Austin Energy
**Source:** http://bit.ly/1suoNdB
**Type:** Main Link
**Summary:** The text links to various categories on Austin Energy's website, including rebates and incentives for residential and commercial customers. However, specific program details are not provided in the given text.

### Rebates & Incentives
- **Sector:** ['Residential', 'Commercial']
- **Notes:** Link to Rebates & Incentives page.
"
2026-04-19T00:50:40.017636,http://www.bcremc.com/incentives/,Main Link,"## Bartholomew County REMC
**Source:** http://www.bcremc.com/incentives/
**Type:** Main Link
**Summary:** 

### Residential EV Incentive
- **Type:** rebate
- **Financial Details:** $50 Mastercard Gift Card (BEV owners), $75 Mastercard Gift Card (TOU Enrollment)
- **Eligibility:** EV owners that are current TOU participants or new TOU enrollees who commit to the program for at least 12 months
- **How to Apply:** [ Apply Now! EV Incentive Application ](https://www.bcremc.com/ev-incentive/)
- **Sector:** Residential

### 4-H Enrollment Fee Reimbursement
- **Type:** rebate
- **Financial Details:** $20 participation fee reimbursement
- **How to Apply:** [ 4-H Enrollment Fee Reimbursement Form ](https://www.bcremc.com/save-energy-money/incentives/4-h-enrollment-fee-reimbursement/)
- **Sector:** Residential

### HVAC Tune-Up
- **Type:** rebate
- **Financial Details:** 50% of serviced cost up to $50
- **Eligibility:** One incentive per member per calendar year, HVAC unit must be 3 or more years old to qualify, Tune-up service must be performed by a licensed HVAC contractor
- **How to Apply:** [Printable HVAC Tune-Up Application](https://www.bcremc.com/wp-content/uploads/2026-Residential-HVAC-Tuneup-Rebate-Application.pdf)
- **Sector:** Residential

### Electric Outdoor Equipment
- **Type:** rebate
- **Financial Details:** 50% of purchased equipment up to allotted amount: $50 for handheld equipment, $50 for push-type equipment, $150 for riding equipment
- **Eligibility:** Equipment must be new and have a minimum one-year warranty, Equipment must be battery or plug-in electrical equipment
- **How to Apply:** [Printable Outdoor Equipment Application (PDF)](https://www.bcremc.com/wp-content/uploads/2026-Outdoor-E)
- **Sector:** Residential
"
2026-04-19T00:50:57.877012,http://bcap-ocean.org/state-country/colorado,Main Link,"## Unknown Utility
**Source:** http://bcap-ocean.org/state-country/colorado
**Type:** Main Link
**Summary:** 

### Unnamed Program
"
2026-04-19T00:51:05.199782,http://energytrust.org/newbuildings,Main Link,"## EnergyTrust
**Source:** http://energytrust.org/newbuildings
**Type:** Main Link
**Summary:** 

### Home Upgrades + Cash Incentives
- **Type:** rebate
- **Financial Details:** $250 to $3,000
- **Eligibility:** homeowners and renters, residential properties in Oregon and Southwest Washington
- **Sector:** Residential

### DIY Tips & Resources
- **Eligibility:** homeowners and renters, residential properties in Oregon and Southwest Washington
- **Sector:** Residential

### Attached Residences
- **Eligibility:** residential properties in Oregon and Southwest Washington
- **Sector:** Residential

### Incentives for Rentals
- **Type:** rebate
- **Financial Details:** $250 to $3,000
- **Eligibility:** rental owners and property managers of residential properties in Oregon and Southwest Washington
- **Sector:** Residential

### Renters
- **Eligibility:** renters of residential properties in Oregon and Southwest Washington
- **Sector:** Residential

### Washington Homeowners
- **Eligibility:** residents of Washington state, residential properties in Southwest Washington
- **Sector:** Residential

### Home Based Business
- **Eligibility:** residents of Oregon and Washington, residential properties in the mentioned regions for business use
- **Sector:** Residential

### Community Partners
- **Eligibility:** residents of Oregon and Washington, residential properties in the mentioned regions for community projects
- **Sector:** Residential

### Future Ready Buildings
- **Type:** grant
- **Financial Details:** $250 to $3,000
- **Eligibility:** new buildings in Oregon and Washington for commercial or multifamily use
- **Sector:** Commercial & Multifamily

### Net Zero Grants
- **Type:** grant
- **Financial Details:** $250 to $3,000
- **Eligibility:** new buildings in Oregon and Washington for commercial or multifamily use prioritizing net zero energy design
- **Sector:** Commercial & Multifamily

### Net Zero Fellowship Grants
- **Type:** grant
- **Financial Details:** $250 to $3,000
- **Eligibility:** new buildings in Oregon and Washington for commercial or multifamily use prioritizing net zero energy design with a fellowship component
- **Sector:** Commercial & Multifamily

### Changemaker Series
- **Eligibility:** new buildings in Oregon and Washington for commercial or multifamily use prioritizing net zero energy design
- **Sector:** Commercial & Multifamily

### Design Assistance
- **Type:** grant
- **Financial Details:** $250 to $3,000
- **Eligibility:** new buildings in Oregon and Washington for commercial or multifamily use prioritizing net zero energy design with a design assistance component
- **Sector:** Commercial & Multifamily

### Equipment Incentives
- **Type:** rebate
- **Financial Details:** $250 to $3,000
- **Eligibility:** new buildings in Oregon and Washington for commercial or multifamily use prioritizing net zero energy design with equipment incentives
- **Sector:** Commercial & Multifamily

### Path to Net Zero
- **Type:** grant
- **Financial Details:** $250 to $3,000
- **Eligibility:** new buildings in Oregon and Washington for commercial or multifamily use prioritizing net zero energy design with a path to net zero component
- **Sector:** Commercial & Multifamily

### Whole Building
- **Type:** grant
- **Financial Details:** $250 to $3,000
- **Eligibility:** new buildings in Oregon and Washington for commercial or multifamily use prioritizing net zero energy design with a whole building component
- **Sector:** Commercial & Multifamily
"
2026-04-19T00:51:37.638876,http://www.ahfc.us/pros/loans/association-loan-program/,Main Link,"## Alaska Housing Finance Corporation
**Source:** http://www.ahfc.us/pros/loans/association-loan-program/
**Type:** Main Link
**Summary:** 

### Association Loan Program
- **Type:** loan
- **How to Apply:** homewowners association or its representative submits a proposal directly to Alaska Housing to obtain preliminary approval for common-area improvements.
- **Sector:** Residential, Commercial, Industrial
- **Notes:** Alaska Housing provides term financing to active homeowners associations for capital improvements to common areas. Examples include roof or siding replacement, window replacement, energy efficiency upgrades, or driveway improvements. Repayment of the loan is typically made through a pro-rata increase in the monthly dues in order to avoid a special assessment.
"
2026-04-19T00:51:46.667198,http://bpu.org/rebates/,Main Link,"## Brainerd Public Utilities
**Source:** http://bpu.org/rebates/
**Type:** Main Link
**Summary:** The page describes residential and commercial rebate programs offered by Brainerd Public Utilities, with application details and contact information for further inquiries.

### Residential & Commercial Rebates
- **Type:** rebate
- **Financial Details:** $150 and up
- **Eligibility:** residential, commercial - no specific income or equipment requirements mentioned
- **How to Apply:** for residential: click on link; for commercial: contact Kathryn Wilkinson or Alexandra Blair
- **Sector:** ['Residential', 'Commercial']
- **Notes:** reduces to a credit issued to Brainerd Public Utilities Account if under $150; may be withdrawn at any time without notice; no guarantees on energy or cost savings from measures or products funded by this program
"
2026-04-19T00:51:57.235385,http://lodielectric.com/909/Residential-Rebates,Main Link,"## Lodi Electric Utility
**Source:** http://lodielectric.com/909/Residential-Rebates
**Type:** Main Link
**Summary:** The page describes various rebate programs offered by Lodi Electric Utility for residential customers, including rebates on appliances and home improvements.

### Appliance/Product Rebate
- **Type:** rebate
- **Eligibility:** Customers using gas water heating are not eligible for Clothes Washer or Dishwasher rebates.
- **How to Apply:** [Submit an online application here.](https://www.directefficiency.com/lodi-electric-residential-rebates/)
- **Sector:** Residential

### Home Improvement Rebates
- **Type:** rebate
- **How to Apply:** [Submit an online application here.](https://www.directefficiency.com/lodi-electric-residential-rebates/)
- **Sector:** Residential
"
2026-04-19T00:52:08.873272,http://energytrust.org/commercial,Main Link,"## Energy Trust of Oregon
**Source:** http://energytrust.org/commercial
**Type:** Main Link
**Summary:** The page provides information on various incentives and programs for energy efficiency in residential and commercial properties, including multifamily buildings. Programs include rebates, grants, and training resources.

### Home Upgrades + Cash Incentives
- **Type:** rebate
- **Financial Details:** $10,000 lifetime maximum per home; $5,000 for solar water heaters; $2,000 for tankless water heaters
- **Eligibility:** residential properties in Oregon and Southwest Washington; income-qualified services available
- **How to Apply:** apply online or through a contractor; requires energy assessment forms
- **Sector:** Residential
- **Notes:** income-qualified services have specific application procedures

### DIY Tips & Resources
- **Sector:** Residential

### Attached Residences
- **Type:** rebate
- **Financial Details:** $1,500 per attached residence
- **Eligibility:** residential properties in Oregon and Southwest Washington
- **How to Apply:** apply online or through a contractor; requires energy assessment forms
- **Sector:** Residential

### Incentives for Rentals
- **Type:** rebate
- **Financial Details:** $500 to $2,500 per unit
- **Eligibility:** rental properties in Oregon and Southwest Washington
- **How to Apply:** apply online or through a contractor; requires energy assessment forms
- **Sector:** Residential

### Renters
- **Type:** rebate
- **Financial Details:** $50 to $250 per tenant; up to $1,000 for landlord-led upgrades
- **Eligibility:** residential renters in Oregon and Southwest Washington
- **How to Apply:** apply online or through a contractor; requires energy assessment forms
- **Sector:** Residential

### Washington Homeowners
- **Type:** rebate
- **Financial Details:** $1,000 to $2,500 per home; up to 65% of project cost for high-efficiency windows
- **Eligibility:** residential properties in Washington state
- **How to Apply:** apply online or through a contractor; requires energy assessment forms
- **Sector:** Residential

### Future Ready Buildings
- **Type:** grant
- **Financial Details:** $10,000 to $50,000 per project
- **Eligibility:** new multifamily or commercial buildings in Oregon and Washington; must demonstrate significant energy savings potential
- **How to Apply:** apply online; requires detailed project plans and financial projections
- **Sector:** Multifamily, Commercial

### Net Zero Grants
- **Type:** grant
- **Financial Details:** $50,000 to $200,000 per project
- **Eligibility:** multifamily or commercial buildings in Oregon and Washington; must achieve net-zero energy use by 2030
- **How to Apply:** apply online; requires detailed project plans and financial projections
- **Sector:** Multifamily, Commercial

### Path to Net Zero
- **Type:** grant
- **Financial Details:** $50,000 to $200,000 per project
- **Eligibility:** multifamily or commercial buildings in Oregon and Washington; must achieve net-zero energy use by 2030
- **How to Apply:** apply online; requires detailed project plans and financial projections
- **Sector:** Multifamily, Commercial

### Design Assistance
- **Type:** grant
- **Financial Details:** $50,000 to $200,000 per project
- **Eligibility:** new multifamily or commercial buildings in Oregon and Washington; must demonstrate significant energy savings potential
- **How to Apply:** apply online; requires detailed project plans and financial projections
- **Sector:** Multifamily, Commercial

### Education + Grants
- **Type:** grant
- **Financial Details:** $50,000 to $200,000 per project
- **Eligibility:** multifamily or commercial buildings in Oregon and Washington; must achieve net-zero energy use by 2030
- **How to Apply:** apply online; requires detailed project plans and financial projections
- **Sector:** Multifamily, Commercial

### Changemaker Series
- **Sector:** Multifamily, Commercial

### Training and Events
- **Sector:** Multifamily, Commercial

### Impact
- **Sector:** Multifamily, Commercial
"
2026-04-19T00:52:41.116257,http://cca.hawaii.gov/pvl/boards/contractor/,Main Link,"## Unknown Utility
**Source:** http://cca.hawaii.gov/pvl/boards/contractor/
**Type:** Main Link
**Summary:** 

_No programs found on this page._"
2026-04-19T01:01:52.011910,http://dallascityhall.com/departments/sustainabledevelopment/buildinginspection/pages/know_code.aspx,Main Link,"## Unknown Utility
**Source:** http://dallascityhall.com/departments/sustainabledevelopment/buildinginspection/pages/know_code.aspx
**Type:** Main Link
**Summary:** 

_No programs found on this page._"
2026-04-19T01:06:58.782415,http://dor.wa.gov/content/findtaxesandrates/bandotax,Main Link,"## Unknown Utility
**Source:** http://dor.wa.gov/content/findtaxesandrates/bandotax
**Type:** Main Link
**Summary:** The page describes the Business & Occupation (B&O) tax in Washington State, explaining its nature as a gross receipts tax without deductions for business costs. It also details how to find the appropriate B&O tax rate based on business classification and mentions major B&O tax credits.

### Unnamed Program
- **Notes:** The page provides information about the Business & Occupation (B&O) tax in Washington, including what it is, how to determine the tax rate based on business classification, and details about B&O tax credits such as Small Business B&O Tax Credit. It does not mention any specific programs.
"
2026-04-19T01:07:08.943317,http://publicservice.vermont.gov/renewable_energy/net_metering,Main Link,"## Unknown Utility
**Source:** http://publicservice.vermont.gov/renewable_energy/net_metering
**Type:** Main Link
**Summary:** 

_No programs found on this page._"
2026-04-19T01:07:15.890880,http://ny-sun.ny.gov/,Main Link,"## Unknown Utility
**Source:** http://ny-sun.ny.gov/
**Type:** Main Link
**Summary:** 

### Unnamed Program
- **Sector:** ['Residential', 'Commercial', 'Industrial']
- **Notes:** NY-Sun incentives and a network of qualified installers are making solar energy more accessible to homes, businesses, and communities. Combined with declining equipment costs, New York State tax credits, and Inflation Reduction Act tax credits for commercial solar, going solar is a great option.
"
2026-04-19T01:07:26.398798,http://tax.vermont.gov/business-and-corp/corp-and-business-income-taxes/tax-credits,Main Link,"## Unknown Utility
**Source:** http://tax.vermont.gov/business-and-corp/corp-and-business-income-taxes/tax-credits
**Type:** Main Link
**Summary:** The provided text is from the Vermont Department of Taxes website, containing information about various tax-related services and resources such as tax credits for businesses, but no energy-related programs, rebates, incentives, grants, or financial assistance opportunities are explicitly mentioned.

_No programs found on this page._"
2026-04-19T02:28:03.760263,http://dallascityhall.com/departments/sustainabledevelopment/buildinginspection/pages/know_code.aspx,Main Link,"## dallascityhall.com
**Source:** http://dallascityhall.com/departments/sustainabledevelopment/buildinginspection/pages/know_code.aspx
**Type:** Main Link
**Summary:** 

_No programs found on this page._"
2026-04-19T02:28:25.381916,http://puc.nv.gov/Renewable_Energy/Portfolio_Standard/,Main Link,"## Unknown Utility
**Source:** http://puc.nv.gov/Renewable_Energy/Portfolio_Standard/
**Type:** Main Link
**Summary:** The page provides information about Nevada's Renewable Portfolio Standard (RPS) and its requirements for renewable energy and energy efficiency measures, but does not explicitly mention any specific rebate, grant, tax credit, or financial assistance program.

_No programs found on this page._"
2026-04-19T02:28:51.860688,http://www.anaheim.net/3312/Public-EV-Charger-Rebate,Main Link,"## Anaheim Public Utilities
**Source:** http://www.anaheim.net/3312/Public-EV-Charger-Rebate
**Type:** Main Link
**Summary:** The page primarily discusses the Public Access Electric Vehicle Charging Station Rebate Program offered by Anaheim Public Utilities. It includes detailed information on eligibility requirements and the application process for commercial, industrial, and municipal customers who install EV chargers for public access.

### Public Access EV Charger Rebate
- **Type:** Rebate
- **Financial Details:** $3,500 per charger for public access locations, $7,500 per charger for schools, affordable housing, and publicly accessible DC fast plug-in locations (maximum of 10 charging stations)
- **Eligibility:** Commercial, industrial, municipal customers who install Level 2 or higher EV chargers at locations accessible to patrons, multi-family dwelling residents, or the public. Permit required.
- **How to Apply:** Contact Electrical Engineering for installation requirements after receiving approval letter and obtaining a permit. Install within one year of receiving Rebate Reservation Number. Submit supporting documents including receipts, Building Department Permit Card showing final sign-off, W-9 Form filled out by customer, and utility bill if applicable to EVRebates@anaheim.net or mail.
- **Sector:** Commercial
- **Notes:** Contact Electrical Engineering at 714-765-5156 for installation requirements. Submit documents via email or mail to Public Access EV Charging Station Rebate Program, 201 South Anaheim Boulevard, Suite 801, Anaheim, CA 92805.
"
2026-04-19T02:30:25.416041,http://takechargeva.com/business/default.aspx,Main Link,"## Appalachian Power
**Source:** http://takechargeva.com/business/default.aspx
**Type:** Main Link
**Summary:** The page offers various energy efficiency programs from Appalachian Power aimed at helping businesses reduce their energy consumption. Specific details about financial benefits, eligibility criteria, application processes for the Business Energy Solutions and Small Business Direct Install Program are not provided on this webpage.

### Business Energy Solutions
- **Eligibility:** Commercial sector
- **Sector:** Commercial
- **Notes:** Program description and link available at https://takechargeva.com/programs/for-your-business/business-energy-solutions

### Small Business Direct Install Program
- **Eligibility:** Commercial sector
- **Sector:** Commercial
- **Notes:** Program description and link available at https://takechargeva.com/programs/for-your-business/small-business-direct-install-program
"
2026-04-19T02:31:28.945578,http://copace.com/,Main Link,"## Unknown Utility
**Source:** http://copace.com/
**Type:** Main Link
**Summary:** The page details the C-PACE program in Colorado which offers financing for commercial and industrial building owners to make energy efficiency, renewable energy, and water conservation improvements. Financing is provided by private capital at competitive rates with terms up to 25 years.

### C-PACE
- **Type:** low-interest loan
- **Financial Details:** Financing is provided by private capital providers at competitive rates with repayment terms up to 25 years.
- **Eligibility:** owners of eligible commercial and industrial buildings
- **Sector:** Commercial, Industrial
- **Notes:** C-PACE enables owners to finance up to 100% of energy efficiency, renewable energy and water conservation eligible improvements.
"
2026-04-19T02:32:25.659316,http://development.ohio.gov/bs/bs_renewenergy.htm,Main Link,"## Unknown Utility
**Source:** http://development.ohio.gov/bs/bs_renewenergy.htm
**Type:** Main Link
**Summary:** 

_No programs found on this page._"
2026-04-19T02:32:41.553376,http://crpud.net/ways-to-save/at-work,Main Link,"## Columbia River People’s Utility District
**Source:** http://crpud.net/ways-to-save/at-work
**Type:** Main Link
**Summary:** 

_No programs found on this page._"
2026-04-19T02:32:58.992239,http://energy.nv.gov/Programs/Renewable_Energy_Tax_Abatements/,Main Link,"## Unknown Utility
**Source:** http://energy.nv.gov/Programs/Renewable_Energy_Tax_Abatements/
**Type:** Main Link
**Summary:** The page details the Renewable Energy Tax Abatement Program managed by the Nevada Governor's Office of Energy, which offers tax credits for renewable energy projects. Eligibility criteria and authorization statutes are provided but specific financial details and application processes are not detailed in the text.

### Renewable Energy Tax Abatement Program
- **Type:** tax credit
- **Eligibility:** Projects involving solar, wind, geothermal, biomass, and other renewable energy technologies.
- **How to Apply:** Application process not detailed in provided text; contact information for further inquiry is provided.
- **Sector:** Commercial, Industrial
- **Notes:** Authorized by NRS 701A.300-701A.450 and NAC 701A.500-701A.660.
"
2026-04-19T02:33:54.634467,http://mmpa.org/conservation/we-save-business/,Main Link,"## Minnesota Municipal Power Agency
**Source:** http://mmpa.org/conservation/we-save-business/
**Type:** Main Link
**Summary:** The page is a directory of links related to the Minnesota Municipal Power Agency (MMPA) but does not contain detailed information about energy efficiency programs. The only specific program mentioned is the Hometown Solar Grant Program under Energy Education, but no further details are provided.

### Hometown Solar Grant Program
- **Type:** Grant
- **Eligibility:** Customer type: Not explicitly stated in the text, but likely includes residential or commercial given the focus on economic development and education. Additional eligibility criteria not provided.
- **How to Apply:** Application process details not provided.
- **Sector:** Residential, Commercial
- **Notes:** Additional context about the program is not available.
"
2026-04-19T02:34:45.044186,http://psc.state.wy.us/,Main Link,"## psc.wyo.gov
**Source:** http://psc.state.wy.us/
**Type:** Main Link
**Summary:** 

### Energy Assistance and Efficiency
"
2026-04-19T02:35:11.931547,http://greenhoustontx.gov/green-power-program.html,Main Link,"## Unknown Utility
**Source:** http://greenhoustontx.gov/green-power-program.html
**Type:** Main Link
**Summary:** 

_No programs found on this page._"
2026-04-19T02:35:26.908768,http://santaclaraca.gov/index.aspx?page=1046,Main Link,"## santaclaraca.gov
**Source:** http://santaclaraca.gov/index.aspx?page=1046
**Type:** Main Link
**Summary:** 

_No programs found on this page._"
2026-04-19T02:35:43.278233,http://tax.vermont.gov/municipal-officials/solar-valuation/everything-you-need-to-know-about-solar,Main Link,"## Unknown Utility
**Source:** http://tax.vermont.gov/municipal-officials/solar-valuation/everything-you-need-to-know-about-solar
**Type:** Main Link
**Summary:** Owners of operating solar plants with a capacity of 50 kW or more, operational by December 31, are required to file Form SCT-603 and pay the Uniform Capacity Tax at $4.00 per kW. For energy storage facilities connected to the grid but not part of a renewable energy plant, and having a rating of 600 kWh or higher, the tax rate is $0.50 per kWh. The page details exemptions from education property taxes for UCT-taxable solar plants and specifies valuation methodologies for municipal property taxes.

_No programs found on this page._"
2026-04-19T02:36:22.232631,http://marbleheadelectric.com/rebates-incentives.html,Main Link,"## Marblehead Municipal Light Department
**Source:** http://marbleheadelectric.com/rebates-incentives.html
**Type:** Main Link
**Summary:** The page lists various energy conservation programs offered by Marblehead Municipal Light Department in collaboration with NEXTZERO, focusing on residential customers. Programs include residential rebate programs for home appliances and improvements, connected homes rewards, and home energy audits assistance.

### NEXTZERO Residential Rebate Programs
- **Type:** rebate
- **Eligibility:** Residential customers of MMLD who are looking to reduce their carbon footprint.
- **How to Apply:** Contact NEXTZERO or apply through the provided rebate forms.
- **Sector:** Residential
- **Notes:** NEXTZERO provides free Home Energy Audits, Energy Education, Assistance with Home Energy Improvements, ENERGY STAR® Appliance Rebates, Connected Homes, and much more.

### Home Energy Audits & Assistance
- **Type:** assistance
- **Eligibility:** Residential customers of MMLD.
- **How to Apply:** Schedule a free Residential Home Energy Audit through the Online Scheduling Tool provided by NEXTZERO and The Center for EcoTechnology.
- **Sector:** Residential
- **Notes:** NEXTZERO provides Energy Education, Home Energy Audits, assistance with Home Energy Improvements.

### CONNECTED HOMES Program
- **Type:** rebate
- **Eligibility:** Residential customers of MMLD who own or plan to install Electric Vehicle Chargers, Heat Pump Mini-split Controllers, Heat Pumps Water Heaters, and Residential Batteries.
- **How to Apply:** Contact NEXTZERO for more information on the program and how to apply.
- **Sector:** Residential
- **Notes:** Begin saving more with the NEXTZERO Connected Homes Program.
"
2026-04-19T02:38:10.618400,http://publicservice.vermont.gov/renewable_energy/resources,Main Link,"## Unknown Utility
**Source:** http://publicservice.vermont.gov/renewable_energy/resources
**Type:** Main Link
**Summary:** 

_No programs found on this page._"
2026-04-19T02:38:24.479315,http://tax.hawaii.gov/geninfo/renewable/,Main Link,"## Unknown Utility
**Source:** http://tax.hawaii.gov/geninfo/renewable/
**Type:** Main Link
**Summary:** The page provides information about the Renewable Energy Technologies Income Tax Credit (RETITC) in Hawaii, including links to relevant statutes, administrative rules, tax forms, and additional guidance documents. The program aims at incentivizing the installation of renewable energy technologies with specific requirements for qualification.

### Renewable Energy Technologies Income Tax Credit (RETITC) – HRS §235-12.5
- **Type:** Tax Credit
- **Eligibility:** Installation of renewable energy technologies must meet certain requirements as per the Hawaii Revised Statutes and Administrative Rules.
- **How to Apply:** Form N-342, Form N-342A, Form N-342B, and Form N-342C with instructions are available for application. See [RETITC Forms](https://tax.hawaii.gov/forms/a1_1alphalist/#n342forms) for details.
- **Notes:** No specific dollar amount or financial detail is mentioned. The program does not have a repeal date and has rules effective since January 2, 2014.
"
2026-04-19T02:39:43.193472,http://www.anaheim.net/593/Personal-EV-Charger-Rebate,Main Link,"## Anaheim Public Utilities
**Source:** http://www.anaheim.net/593/Personal-EV-Charger-Rebate
**Type:** Main Link
**Summary:** The page details a rebate program offered by Anaheim Public Utilities for installing private-use EV chargers with financial incentives up to $600.

### Private EV Charger Rebate
- **Type:** Rebate
- **Financial Details:** $300, $600
- **Eligibility:** Must be an Anaheim Public Utilities customer, install a Level 2 plug-in Electric Vehicle (EV) Charger at their home or business, obtain building permit from the City of Anaheim, sign up for time-of-use rate (TOU), must attain a permit for the EV charging station.
- **How to Apply:** Apply through the [online application](https://apu.conservationrebates.com/) with required documents including purchase and installation receipts, Building Department Permit Card showing final sign-off, copy of Anaheim Public Utilities bill, photo of installed charger, photo of serial number on charger. Contact 714-765-4250 or email evrebates@anaheim.net for questions.
- **Sector:** Residential, Commercial
- **Notes:** Rebates are subject to fund availability. Maximum of 1 EV charger rebate per customer.
"
2026-04-19T02:41:09.814065,http://www.azcc.gov/divisions/utilities/electric.asp,Main Link,"## Unknown Utility
**Source:** http://www.azcc.gov/divisions/utilities/electric.asp
**Type:** Main Link
**Summary:** 

_No programs found on this page._"
2026-04-19T02:41:17.923121,http://cca.hawaii.gov/pvl/boards/contractor/,Main Link,"## Unknown Utility
**Source:** http://cca.hawaii.gov/pvl/boards/contractor/
**Type:** Main Link
**Summary:** The page provides information about the Contractors License Board, including licensing options, renewal deadlines, and resources for licensees and applicants. It does not contain specific utility company programs or financial details.

_No programs found on this page._"
